---,Actor,Location,Rotation,Scale,Meshes
Row_351,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_4.SM_DirtyRoad_Cell_ID_120_sub_tile_4'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_352,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_37.SM_DirtyRoad_Cell_ID_120_sub_tile_37'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_353,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_3.SM_DirtyRoad_Cell_ID_120_sub_tile_3'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_354,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_27.SM_DirtyRoad_Cell_ID_120_sub_tile_27'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_355,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_26.SM_DirtyRoad_Cell_ID_120_sub_tile_26'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_356,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_23.SM_DirtyRoad_Cell_ID_120_sub_tile_23'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_357,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_22.SM_DirtyRoad_Cell_ID_120_sub_tile_22'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_358,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_17.SM_DirtyRoad_Cell_ID_120_sub_tile_17'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_359,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_16.SM_DirtyRoad_Cell_ID_120_sub_tile_16'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_360,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_11.SM_DirtyRoad_Cell_ID_120_sub_tile_11'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_361,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_1.SM_DirtyRoad_Cell_ID_120_sub_tile_1'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_362,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road/Dirty/SM_DirtyRoad_Cell_ID_120_sub_tile_0.SM_DirtyRoad_Cell_ID_120_sub_tile_0'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/Materials/Material_Road/DirtRoad/MI_roa_dirt_01_base""')))"
Row_363,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_61.SM_Road_Decal_Cell_ID_120_sub_tile_61'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_32""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_42""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""')))"
Row_364,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_60.SM_Road_Decal_Cell_ID_120_sub_tile_60'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_09_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_32""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_33""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_42""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_43""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_11_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_14""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_20_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_365,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_59.SM_Road_Decal_Cell_ID_120_sub_tile_59'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""')))"
Row_366,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_57.SM_Road_Decal_Cell_ID_120_sub_tile_57'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_45""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_20_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""')))"
Row_367,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_49.SM_Road_Decal_Cell_ID_120_sub_tile_49'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_50_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_15""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_368,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_48.SM_Road_Decal_Cell_ID_120_sub_tile_48'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_09_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_37""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_50_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_18_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""')))"
Row_369,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_44.SM_Road_Decal_Cell_ID_120_sub_tile_44'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_09_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_32""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_48_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_28""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_29""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""')))"
Row_370,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_43.SM_Road_Decal_Cell_ID_120_sub_tile_43'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_07_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_29""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_04_MM""')))"
Row_371,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_36.SM_Road_Decal_Cell_ID_120_sub_tile_36'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_06""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_07""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_paint/MI_roa_dec_paint_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""')))"
Row_372,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_29.SM_Road_Decal_Cell_ID_120_sub_tile_29'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_01_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_35""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_40_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_08""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_20_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_28""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""')))"
Row_373,/Script/CoreUObject.Class'/Script/Engine.RoadGenStaticMeshActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/HoudiniEngine/RoadGenMesh/Cell_ID_120/SM_Road_Decal_Cell_ID_120_sub_tile_28.SM_Road_Decal_Cell_ID_120_sub_tile_28'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_02_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_04_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_08_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_09_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_10_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_22_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_34""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_35""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_42""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_48_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_03_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_05_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_06_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_12_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_15""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/road_bitumen/MI_roa_dec_bitumen_21_MM""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_03""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/asphalt/MI_roa_dec_asphalt_27""',MaterialInstanceConstant'""/Game/_Stalker_2/textures/decals/crushed_stone/Materials/MI_roa_dec_crushed_stone_02_MM""')))"
